"tipo_vehiculo","anio_transferencia","mes_transferencia","provincia_transferencia","letra_provincia_transferencia","cantidad_transferencias","provincia_id"
"Automotores",2023,8,"Jujuy","Y",1105,"38"
"Automotores",2023,8,"La Pampa","L",2448,"42"
"Automotores",2023,8,"La Rioja","F",741,"46"
"Automotores",2023,8,"Mendoza","M",8491,"50"
"Automotores",2023,8,"Misiones","N",2711,"54"
"Automotores",2023,8,"Neuquén","Q",3867,"58"
"Automotores",2023,8,"Río Negro","R",3379,"62"
"Automotores",2023,8,"Salta","A",2031,"66"
"Automotores",2023,8,"San Juan","J",2216,"70"
"Automotores",2023,8,"San Luis","D",2252,"74"
"Automotores",2023,8,"Santa Cruz","Z",1200,"78"
"Automotores",2023,8,"Santa Fe","S",14447,"82"
"Automotores",2023,8,"Santiago del Estero","G",1104,"86"
"Automotores",2023,8,"Tierra del Fuego","V",775,"94"
"Automotores",2023,8,"Tucumán","T",3443,"90"
"Automotores",2023,9,"Buenos Aires","B",54807,"06"
"Automotores",2023,9,"Catamarca","K",592,"10"
"Automotores",2023,9,"Chaco","H",2030,"22"
"Automotores",2023,9,"Chubut","U",2461,"26"
"Automotores",2023,9,"Ciudad Autónoma de Bs.As.","C",13860,"02"
"Automotores",2023,9,"Córdoba","X",16866,"14"
"Automotores",2023,9,"Corrientes","W",2532,"18"
"Automotores",2023,9,"Entre Ríos","E",5966,"30"
"Automotores",2023,9,"Formosa","P",779,"34"
"Automotores",2023,9,"Jujuy","Y",947,"38"
"Automotores",2023,9,"La Pampa","L",2312,"42"
"Automotores",2023,9,"La Rioja","F",629,"46"
"Automotores",2023,9,"Mendoza","M",7471,"50"
"Automotores",2023,9,"Misiones","N",2290,"54"
"Automotores",2023,9,"Neuquén","Q",3545,"58"
"Automotores",2023,9,"Río Negro","R",2964,"62"
"Automotores",2023,9,"Salta","A",1561,"66"
"Automotores",2023,9,"San Juan","J",1901,"70"
"Automotores",2023,9,"San Luis","D",2108,"74"
"Automotores",2023,9,"Santa Cruz","Z",1151,"78"
"Automotores",2023,9,"Santa Fe","S",12514,"82"
"Automotores",2023,9,"Santiago del Estero","G",947,"86"
"Automotores",2023,9,"Tierra del Fuego","V",737,"94"
"Automotores",2023,9,"Tucumán","T",2868,"90"
"Automotores",2023,10,"Buenos Aires","B",54062,"06"
"Automotores",2023,10,"Catamarca","K",632,"10"
"Automotores",2023,10,"Chaco","H",2043,"22"
"Automotores",2023,10,"Chubut","U",2582,"26"
"Automotores",2023,10,"Ciudad Autónoma de Bs.As.","C",12481,"02"
"Automotores",2023,10,"Córdoba","X",16379,"14"
"Automotores",2023,10,"Corrientes","W",2449,"18"
"Automotores",2023,10,"Entre Ríos","E",6240,"30"
"Automotores",2023,10,"Formosa","P",743,"34"
"Automotores",2023,10,"Jujuy","Y",962,"38"
"Automotores",2023,10,"La Pampa","L",2157,"42"
"Automotores",2023,10,"La Rioja","F",635,"46"
"Automotores",2023,10,"Mendoza","M",7562,"50"
"Automotores",2023,10,"Misiones","N",2342,"54"
"Automotores",2023,10,"Neuquén","Q",3389,"58"
"Automotores",2023,10,"Río Negro","R",2983,"62"
"Automotores",2023,10,"Salta","A",1857,"66"
"Automotores",2023,10,"San Juan","J",1962,"70"
"Automotores",2023,10,"San Luis","D",2021,"74"
"Automotores",2023,10,"Santa Cruz","Z",1155,"78"
"Automotores",2023,10,"Santa Fe","S",12137,"82"
"Automotores",2023,10,"Santiago del Estero","G",970,"86"
"Automotores",2023,10,"Tierra del Fuego","V",776,"94"
"Automotores",2023,10,"Tucumán","T",3073,"90"
"Automotores",2023,11,"Buenos Aires","B",50627,"06"
"Automotores",2023,11,"Catamarca","K",558,"10"
"Automotores",2023,11,"Chaco","H",1779,"22"
"Automotores",2023,11,"Chubut","U",2438,"26"
"Automotores",2023,11,"Ciudad Autónoma de Bs.As.","C",12085,"02"
"Automotores",2023,11,"Córdoba","X",15318,"14"
"Automotores",2023,11,"Corrientes","W",2321,"18"
"Automotores",2023,11,"Entre Ríos","E",5582,"30"
"Automotores",2023,11,"Formosa","P",652,"34"
"Automotores",2023,11,"Jujuy","Y",928,"38"
"Automotores",2023,11,"La Pampa","L",2016,"42"
"Automotores",2023,11,"La Rioja","F",573,"46"
"Automotores",2023,11,"Mendoza","M",7158,"50"
"Automotores",2023,11,"Misiones","N",2232,"54"
"Automotores",2023,11,"Neuquén","Q",3204,"58"
"Automotores",2023,11,"Río Negro","R",2814,"62"
"Automotores",2023,11,"Salta","A",1595,"66"
"Automotores",2023,11,"San Juan","J",1838,"70"
"Automotores",2023,11,"San Luis","D",1924,"74"
"Automotores",2023,11,"Santa Cruz","Z",1347,"78"
"Automotores",2023,11,"Santa Fe","S",10977,"82"
"Automotores",2023,11,"Santiago del Estero","G",851,"86"
"Automotores",2023,11,"Tierra del Fuego","V",845,"94"
"Automotores",2023,11,"Tucumán","T",2682,"90"
"Automotores",2023,12,"Buenos Aires","B",46314,"06"
"Automotores",2023,12,"Catamarca","K",498,"10"
"Automotores",2023,12,"Chaco","H",1613,"22"
"Automotores",2023,12,"Chubut","U",2171,"26"
"Automotores",2023,12,"Ciudad Autónoma de Bs.As.","C",12066,"02"
"Automotores",2023,12,"Córdoba","X",14112,"14"
"Automotores",2023,12,"Corrientes","W",2117,"18"
"Automotores",2023,12,"Entre Ríos","E",4955,"30"
"Automotores",2023,12,"Formosa","P",595,"34"
"Automotores",2023,12,"Jujuy","Y",728,"38"
"Automotores",2023,12,"La Pampa","L",1866,"42"
"Automotores",2023,12,"La Rioja","F",549,"46"
"Automotores",2023,12,"Mendoza","M",6639,"50"
"Automotores",2023,12,"Misiones","N",1736,"54"
"Automotores",2023,12,"Neuquén","Q",3029,"58"
"Automotores",2023,12,"Río Negro","R",2456,"62"
"Automotores",2023,12,"Salta","A",1466,"66"
"Automotores",2023,12,"San Juan","J",1644,"70"
"Automotores",2023,12,"San Luis","D",1854,"74"
"Automotores",2023,12,"Santa Cruz","Z",1170,"78"
"Automotores",2023,12,"Santa Fe","S",10052,"82"
"Automotores",2023,12,"Santiago del Estero","G",788,"86"
"Automotores",2023,12,"Tierra del Fuego","V",816,"94"
"Automotores",2023,12,"Tucumán","T",2553,"90"
"Automotores",2024,1,"Buenos Aires","B",45467,"06"
"Automotores",2024,1,"Catamarca","K",509,"10"
"Automotores",2024,1,"Chaco","H",1494,"22"
"Automotores",2024,1,"Chubut","U",2120,"26"
"Automotores",2024,1,"Ciudad Autónoma de Bs.As.","C",11911,"02"
"Automotores",2024,1,"Córdoba","X",13379,"14"
"Automotores",2024,1,"Corrientes","W",1984,"18"
"Automotores",2024,1,"Entre Ríos","E",4824,"30"
"Automotores",2024,1,"Formosa","P",596,"34"
"Automotores",2024,1,"Jujuy","Y",801,"38"
"Automotores",2024,1,"La Pampa","L",1723,"42"
"Automotores",2024,1,"La Rioja","F",405,"46"
"Automotores",2024,1,"Mendoza","M",5909,"50"
"Automotores",2024,1,"Misiones","N",1734,"54"
"Automotores",2024,1,"Neuquén","Q",2524,"58"
"Automotores",2024,1,"Río Negro","R",2300,"62"
"Automotores",2024,1,"Salta","A",1298,"66"
"Automotores",2024,1,"San Juan","J",1596,"70"
"Automotores",2024,1,"San Luis","D",1539,"74"
"Automotores",2024,1,"Santa Cruz","Z",1012,"78"
"Automotores",2024,1,"Santa Fe","S",9407,"82"
"Automotores",2024,1,"Santiago del Estero","G",750,"86"
"Automotores",2024,1,"Tierra del Fuego","V",678,"94"
"Automotores",2024,1,"Tucumán","T",2189,"90"
"Automotores",2024,2,"Buenos Aires","B",41840,"06"
"Automotores",2024,2,"Catamarca","K",364,"10"
"Automotores",2024,2,"Chaco","H",1312,"22"
"Automotores",2024,2,"Chubut","U",1933,"26"
"Automotores",2024,2,"Ciudad Autónoma de Bs.As.","C",10469,"02"
"Automotores",2024,2,"Córdoba","X",13110,"14"
"Automotores",2024,2,"Corrientes","W",1621,"18"
"Automotores",2024,2,"Entre Ríos","E",4586,"30"
"Automotores",2024,2,"Formosa","P",460,"34"
"Automotores",2024,2,"Jujuy","Y",635,"38"
"Automotores",2024,2,"La Pampa","L",1503,"42"
"Automotores",2024,2,"La Rioja","F",364,"46"
"Automotores",2024,2,"Mendoza","M",5458,"50"
"Automotores",2024,2,"Misiones","N",1415,"54"
"Automotores",2024,2,"Neuquén","Q",2406,"58"
"Automotores",2024,2,"Río Negro","R",2153,"62"
"Automotores",2024,2,"Salta","A",1087,"66"
"Automotores",2024,2,"San Juan","J",1400,"70"
"Automotores",2024,2,"San Luis","D",1419,"74"
"Automotores",2024,2,"Santa Cruz","Z",723,"78"
"Automotores",2024,2,"Santa Fe","S",8959,"82"
"Automotores",2024,2,"Santiago del Estero","G",597,"86"
"Automotores",2024,2,"Tierra del Fuego","V",553,"94"
"Automotores",2024,2,"Tucumán","T",1871,"90"
"Automotores",2024,3,"Buenos Aires","B",41412,"06"
"Automotores",2024,3,"Catamarca","K",328,"10"
"Automotores",2024,3,"Chaco","H",1168,"22"
"Automotores",2024,3,"Chubut","U",1891,"26"
"Automotores",2024,3,"Ciudad Autónoma de Bs.As.","C",10759,"02"
"Automotores",2024,3,"Córdoba","X",13149,"14"
"Automotores",2024,3,"Corrientes","W",1683,"18"
"Automotores",2024,3,"Entre Ríos","E",4434,"30"
"Automotores",2024,3,"Formosa","P",384,"34"
"Automotores",2024,3,"Jujuy","Y",574,"38"
"Automotores",2024,3,"La Pampa","L",1628,"42"
"Automotores",2024,3,"La Rioja","F",360,"46"
"Automotores",2024,3,"Mendoza","M",5844,"50"
"Automotores",2024,3,"Misiones","N",1327,"54"
"Automotores",2024,3,"Neuquén","Q",2435,"58"
"Automotores",2024,3,"Río Negro","R",2046,"62"
"Automotores",2024,3,"Salta","A",1046,"66"
"Automotores",2024,3,"San Juan","J",1492,"70"
"Automotores",2024,3,"San Luis","D",1378,"74"
"Automotores",2024,3,"Santa Cruz","Z",762,"78"
"Automotores",2024,3,"Santa Fe","S",8940,"82"
"Automotores",2024,3,"Santiago del Estero","G",510,"86"
"Automotores",2024,3,"Tierra del Fuego","V",595,"94"
"Automotores",2024,3,"Tucumán","T",1845,"90"
"Automotores",2024,4,"Buenos Aires","B",53485,"06"
"Automotores",2024,4,"Catamarca","K",504,"10"
"Automotores",2024,4,"Chaco","H",1605,"22"
"Automotores",2024,4,"Chubut","U",2219,"26"
"Automotores",2024,4,"Ciudad Autónoma de Bs.As.","C",13943,"02"
"Automotores",2024,4,"Córdoba","X",15962,"14"
"Automotores",2024,4,"Corrientes","W",2106,"18"
"Automotores",2024,4,"Entre Ríos","E",5692,"30"
"Automotores",2024,4,"Formosa","P",489,"34"
"Automotores",2024,4,"Jujuy","Y",701,"38"
"Automotores",2024,4,"La Pampa","L",2092,"42"
"Automotores",2024,4,"La Rioja","F",475,"46"
"Automotores",2024,4,"Mendoza","M",7655,"50"
"Automotores",2024,4,"Misiones","N",1940,"54"
"Automotores",2024,4,"Neuquén","Q",3337,"58"
"Automotores",2024,4,"Río Negro","R",2919,"62"
"Automotores",2024,4,"Salta","A",1317,"66"
"Automotores",2024,4,"San Juan","J",1854,"70"
"Automotores",2024,4,"San Luis","D",1751,"74"
"Automotores",2024,4,"Santa Cruz","Z",1067,"78"
"Automotores",2024,4,"Santa Fe","S",11366,"82"
"Automotores",2024,4,"Santiago del Estero","G",733,"86"
"Automotores",2024,4,"Tierra del Fuego","V",747,"94"
"Automotores",2024,4,"Tucumán","T",2297,"90"
"Automotores",2024,5,"Buenos Aires","B",58803,"06"
"Automotores",2024,5,"Catamarca","K",507,"10"
"Automotores",2024,5,"Chaco","H",1825,"22"
"Automotores",2024,5,"Chubut","U",2726,"26"
"Automotores",2024,5,"Ciudad Autónoma de Bs.As.","C",15013,"02"
"Automotores",2024,5,"Córdoba","X",18028,"14"
"Automotores",2024,5,"Corrientes","W",2490,"18"
"Automotores",2024,5,"Entre Ríos","E",6216,"30"
"Automotores",2024,5,"Formosa","P",621,"34"
"Automotores",2024,5,"Jujuy","Y",740,"38"
"Automotores",2024,5,"La Pampa","L",2364,"42"
"Automotores",2024,5,"La Rioja","F",467,"46"
"Automotores",2024,5,"Mendoza","M",8242,"50"
"Automotores",2024,5,"Misiones","N",2002,"54"
"Automotores",2024,5,"Neuquén","Q",3656,"58"
"Automotores",2024,5,"Río Negro","R",3121,"62"
"Automotores",2024,5,"Salta","A",1500,"66"
"Automotores",2024,5,"San Juan","J",2035,"70"
"Automotores",2024,5,"San Luis","D",1921,"74"
"Automotores",2024,5,"Santa Cruz","Z",1238,"78"
"Automotores",2024,5,"Santa Fe","S",13202,"82"
"Automotores",2024,5,"Santiago del Estero","G",791,"86"
"Automotores",2024,5,"Tierra del Fuego","V",907,"94"
"Automotores",2024,5,"Tucumán","T",2560,"90"
"Automotores",2024,6,"Buenos Aires","B",47131,"06"
"Automotores",2024,6,"Catamarca","K",477,"10"
"Automotores",2024,6,"Chaco","H",1638,"22"
"Automotores",2024,6,"Chubut","U",2130,"26"
"Automotores",2024,6,"Ciudad Autónoma de Bs.As.","C",11752,"02"
"Automotores",2024,6,"Córdoba","X",14989,"14"
"Automotores",2024,6,"Corrientes","W",2022,"18"
"Automotores",2024,6,"Entre Ríos","E",5112,"30"
"Automotores",2024,6,"Formosa","P",473,"34"
"Automotores",2024,6,"Jujuy","Y",721,"38"
"Automotores",2024,6,"La Pampa","L",2002,"42"
"Automotores",2024,6,"La Rioja","F",515,"46"
"Automotores",2024,6,"Mendoza","M",6763,"50"
"Automotores",2024,6,"Misiones","N",1716,"54"
"Automotores",2024,6,"Neuquén","Q",3171,"58"
"Automotores",2024,6,"Río Negro","R",2489,"62"
"Automotores",2024,6,"Salta","A",1332,"66"
"Automotores",2024,6,"San Juan","J",1698,"70"
"Automotores",2024,6,"San Luis","D",1564,"74"
"Automotores",2024,6,"Santa Cruz","Z",1057,"78"
"Automotores",2024,6,"Santa Fe","S",11574,"82"
"Automotores",2024,6,"Santiago del Estero","G",691,"86"
"Automotores",2024,6,"Tierra del Fuego","V",675,"94"
"Automotores",2024,6,"Tucumán","T",2236,"90"
"Automotores",2024,7,"Buenos Aires","B",68577,"06"
"Automotores",2024,7,"Catamarca","K",808,"10"
"Automotores",2024,7,"Chaco","H",2882,"22"
"Automotores",2024,7,"Chubut","U",3419,"26"
"Automotores",2024,7,"Ciudad Autónoma de Bs.As.","C",16022,"02"
"Automotores",2024,7,"Córdoba","X",22447,"14"
"Automotores",2024,7,"Corrientes","W",3279,"18"
"Automotores",2024,7,"Entre Ríos","E",7619,"30"
"Automotores",2024,7,"Formosa","P",883,"34"
"Automotores",2024,7,"Jujuy","Y",1252,"38"
"Automotores",2024,7,"La Pampa","L",2986,"42"
"Automotores",2024,7,"La Rioja","F",810,"46"
"Automotores",2024,7,"Mendoza","M",9435,"50"
"Automotores",2024,7,"Misiones","N",2807,"54"
"Automotores",2024,7,"Neuquén","Q",4301,"58"
"Automotores",2024,7,"Río Negro","R",3704,"62"
"Automotores",2024,7,"Salta","A",2161,"66"
"Automotores",2024,7,"San Juan","J",2670,"70"
"Automotores",2024,7,"San Luis","D",2572,"74"
"Automotores",2024,7,"Santa Cruz","Z",1611,"78"
"Automotores",2024,7,"Santa Fe","S",17822,"82"
"Automotores",2024,7,"Santiago del Estero","G",1064,"86"
"Automotores",2024,7,"Tierra del Fuego","V",1000,"94"
"Automotores",2024,7,"Tucumán","T",3587,"90"
"Automotores",2024,8,"Buenos Aires","B",65197,"06"
"Automotores",2024,8,"Catamarca","K",769,"10"
"Automotores",2024,8,"Chaco","H",2790,"22"
"Automotores",2024,8,"Chubut","U",3251,"26"
"Automotores",2024,8,"Ciudad Autónoma de Bs.As.","C",15255,"02"
"Automotores",2024,8,"Córdoba","X",21726,"14"
"Automotores",2024,8,"Corrientes","W",3133,"18"
"Automotores",2024,8,"Entre Ríos","E",7328,"30"
"Automotores",2024,8,"Formosa","P",785,"34"
"Automotores",2024,8,"Jujuy","Y",1105,"38"
"Automotores",2024,8,"La Pampa","L",2904,"42"
"Automotores",2024,8,"La Rioja","F",776,"46"
"Automotores",2024,8,"Mendoza","M",9439,"50"
"Automotores",2024,8,"Misiones","N",2728,"54"
"Automotores",2024,8,"Neuquén","Q",4490,"58"
"Automotores",2024,8,"Río Negro","R",3686,"62"
"Automotores",2024,8,"Salta","A",1981,"66"
"Automotores",2024,8,"San Juan","J",2481,"70"
"Automotores",2024,8,"San Luis","D",2633,"74"
"Automotores",2024,8,"Santa Cruz","Z",1466,"78"
"Automotores",2024,8,"Santa Fe","S",17087,"82"
"Automotores",2024,8,"Santiago del Estero","G",1173,"86"
"Automotores",2024,8,"Tierra del Fuego","V",902,"94"
"Automotores",2024,8,"Tucumán","T",3426,"90"
"Automotores",2024,9,"Buenos Aires","B",60866,"06"
"Automotores",2024,9,"Catamarca","K",663,"10"
"Automotores",2024,9,"Chaco","H",2734,"22"
"Automotores",2024,9,"Chubut","U",3004,"26"
"Automotores",2024,9,"Ciudad Autónoma de Bs.As.","C",14747,"02"
"Automotores",2024,9,"Córdoba","X",19371,"14"
"Automotores",2024,9,"Corrientes","W",2954,"18"
"Automotores",2024,9,"Entre Ríos","E",6557,"30"
"Automotores",2024,9,"Formosa","P",731,"34"
"Automotores",2024,9,"Jujuy","Y",1078,"38"
"Automotores",2024,9,"La Pampa","L",2765,"42"
"Automotores",2024,9,"La Rioja","F",720,"46"
"Automotores",2024,9,"Mendoza","M",8853,"50"
"Automotores",2024,9,"Misiones","N",2281,"54"
"Automotores",2024,9,"Neuquén","Q",4372,"58"
"Automotores",2024,9,"Río Negro","R",3442,"62"
"Automotores",2024,9,"Salta","A",1746,"66"
"Automotores",2024,9,"San Juan","J",2084,"70"
"Automotores",2024,9,"San Luis","D",2247,"74"
"Automotores",2024,9,"Santa Cruz","Z",1474,"78"
"Automotores",2024,9,"Santa Fe","S",15132,"82"
"Automotores",2024,9,"Santiago del Estero","G",974,"86"
"Automotores",2024,9,"Tierra del Fuego","V",899,"94"
"Automotores",2024,9,"Tucumán","T",2851,"90"
"Automotores",2024,10,"Buenos Aires","B",65703,"06"
"Automotores",2024,10,"Catamarca","K",786,"10"
"Automotores",2024,10,"Chaco","H",2554,"22"
"Automotores",2024,10,"Chubut","U",3024,"26"
"Automotores",2024,10,"Ciudad Autónoma de Bs.As.","C",16129,"02"
"Automotores",2024,10,"Córdoba","X",20706,"14"
"Automotores",2024,10,"Corrientes","W",3116,"18"
"Automotores",2024,10,"Entre Ríos","E",6617,"30"
"Automotores",2024,10,"Formosa","P",765,"34"
"Automotores",2024,10,"Jujuy","Y",1051,"38"
"Automotores",2024,10,"La Pampa","L",2734,"42"
"Automotores",2024,10,"La Rioja","F",701,"46"
"Automotores",2024,10,"Mendoza","M",9013,"50"
"Automotores",2024,10,"Misiones","N",2408,"54"
"Automotores",2024,10,"Neuquén","Q",4244,"58"
"Automotores",2024,10,"Río Negro","R",3691,"62"
"Automotores",2024,10,"Salta","A",1984,"66"
"Automotores",2024,10,"San Juan","J",2306,"70"
"Automotores",2024,10,"San Luis","D",2210,"74"
"Automotores",2024,10,"Santa Cruz","Z",1586,"78"
"Automotores",2024,10,"Santa Fe","S",15127,"82"
"Automotores",2024,10,"Santiago del Estero","G",905,"86"
"Automotores",2024,10,"Tierra del Fuego","V",1009,"94"
"Automotores",2024,10,"Tucumán","T",3273,"90"
"Automotores",2024,11,"Buenos Aires","B",58224,"06"
"Automotores",2024,11,"Catamarca","K",627,"10"
"Automotores",2024,11,"Chaco","H",2129,"22"
"Automotores",2024,11,"Chubut","U",2908,"26"
"Automotores",2024,11,"Ciudad Autónoma de Bs.As.","C",14784,"02"
"Automotores",2024,11,"Córdoba","X",17568,"14"
"Automotores",2024,11,"Corrientes","W",2787,"18"
"Automotores",2024,11,"Entre Ríos","E",5743,"30"
"Automotores",2024,11,"Formosa","P",678,"34"
"Automotores",2024,11,"Jujuy","Y",1036,"38"
"Automotores",2024,11,"La Pampa","L",2319,"42"
"Automotores",2024,11,"La Rioja","F",632,"46"
"Automotores",2024,11,"Mendoza","M",7613,"50"
"Automotores",2024,11,"Misiones","N",2205,"54"
"Automotores",2024,11,"Neuquén","Q",4064,"58"
"Automotores",2024,11,"Río Negro","R",3223,"62"
"Automotores",2024,11,"Salta","A",1724,"66"
"Automotores",2024,11,"San Juan","J",1940,"70"
"Automotores",2024,11,"San Luis","D",2006,"74"
"Automotores",2024,11,"Santa Cruz","Z",1471,"78"
"Automotores",2024,11,"Santa Fe","S",12925,"82"
"Automotores",2024,11,"Santiago del Estero","G",849,"86"
"Automotores",2024,11,"Tierra del Fuego","V",913,"94"
"Automotores",2024,11,"Tucumán","T",2876,"90"
"Automotores",2024,12,"Buenos Aires","B",60934,"06"
"Automotores",2024,12,"Catamarca","K",656,"10"
"Automotores",2024,12,"Chaco","H",2306,"22"
"Automotores",2024,12,"Chubut","U",2758,"26"
"Automotores",2024,12,"Ciudad Autónoma de Bs.As.","C",15932,"02"
"Automotores",2024,12,"Córdoba","X",18774,"14"
"Automotores",2024,12,"Corrientes","W",2956,"18"
"Automotores",2024,12,"Entre Ríos","E",6331,"30"
"Automotores",2024,12,"Formosa","P",637,"34"
"Automotores",2024,12,"Jujuy","Y",1023,"38"
"Automotores",2024,12,"La Pampa","L",2314,"42"
"Automotores",2024,12,"La Rioja","F",688,"46"
"Automotores",2024,12,"Mendoza","M",8061,"50"
"Automotores",2024,12,"Misiones","N",2382,"54"
"Automotores",2024,12,"Neuquén","Q",4280,"58"
"Automotores",2024,12,"Río Negro","R",3371,"62"
"Automotores",2024,12,"Salta","A",1975,"66"
"Automotores",2024,12,"San Juan","J",2177,"70"
"Automotores",2024,12,"San Luis","D",2236,"74"
"Automotores",2024,12,"Santa Cruz","Z",1772,"78"
"Automotores",2024,12,"Santa Fe","S",13350,"82"
"Automotores",2024,12,"Santiago del Estero","G",938,"86"
"Automotores",2024,12,"Tierra del Fuego","V",1100,"94"
"Automotores",2024,12,"Tucumán","T",3122,"90"
"Automotores",2025,1,"Buenos Aires","B",64437,"06"
"Automotores",2025,1,"Catamarca","K",842,"10"
"Automotores",2025,1,"Chaco","H",2793,"22"
"Automotores",2025,1,"Chubut","U",3338,"26"
"Automotores",2025,1,"Ciudad Autónoma de Bs.As.","C",15351,"02"
"Automotores",2025,1,"Corrientes","W",3352,"18"
"Automotores",2025,1,"Córdoba","X",19608,"14"
"Automotores",2025,1,"Entre Ríos","E",6953,"30"
"Automotores",2025,1,"Formosa","P",950,"34"
"Automotores",2025,1,"Jujuy","Y",1291,"38"
"Automotores",2025,1,"La Pampa","L",2632,"42"
"Automotores",2025,1,"La Rioja","F",830,"46"
"Automotores",2025,1,"Mendoza","M",8421,"50"
"Automotores",2025,1,"Misiones","N",2810,"54"
"Automotores",2025,1,"Neuquén","Q",4517,"58"
"Automotores",2025,1,"Río Negro","R",3627,"62"
"Automotores",2025,1,"Salta","A",2344,"66"
"Automotores",2025,1,"San Juan","J",2253,"70"
"Automotores",2025,1,"San Luis","D",2276,"74"
"Automotores",2025,1,"Santa Cruz","Z",1698,"78"
